name,age,height
Ron Barnes,nan,nan
Ernesto Lingen,nan,nan
John Segal,nan,nan
Jan Coebergh,nan,nan
Larry Collins,nan,nan
Fred Blatter,21.78781656,nan
Richard Kasten,nan,nan
Bengt Aberg,nan,nan
Tenny Svensson,18.7980835,nan
Rob Danner,nan,nan
Robbie Smith,nan,nan
Rob Cadwaller,nan,nan
Maurizio Bonaiti,nan,nan
U Sacoldelli,nan,nan
Luis Riba,nan,nan
Larry Dodge,nan,nan
Charles Darley,25.28952772,nan
Terry Ehlers,nan,nan
Brian Teacher,16.74195756,190.0
Robert Lamarche,nan,nan
Mikael Stig,nan,nan
Bjorn Borg,15.40314853,180.0
Jan Zabrodsky,nan,nan
U Savaldelli,nan,nan
Tomas Lynch,21.28952772,nan
Fabian Barriola,21.07323751,nan
Jason Van Kerckhoven,nan,nan
Mario Laborde,15.41957563,nan
Louis Hsu,26.20944559,nan
Charles Chang,nan,nan
Oscar Chiarella,nan,nan
Ramiro Gonzalo Benavides Saravia,24.17522245,nan
Carlos Kirmayr,20.85420945,173.0
Bojidar Pampoulov,22.00136893,nan
Ibrahim Mahmoud,nan,nan
Joseph Offenheim,39.98631075,nan
Ranjan Wattegedera,nan,nan
Neville Senaratne,nan,nan
Erik Melander,25.82340862,nan
Yehoshua Shalem,26.75975359,nan
Sung Bae Kim,22.57357974,nan
Meer Mohammed Khan,nan,nan
Jose Vilela,19.8275154,nan
Doug Stone,nan,nan
Jackie Cooper,28.213552361399998,nan
John Lloyd,18.2286105407,178.0
Richard Lewis,17.9520876112,nan
Stephen Myers,nan,nan
Robert Casey C100,nan,188.0
John Stephens,nan,nan
Kiyoski Tanabe,nan,nan
Michael Phillips,nan,nan
Rod Frawley,19.2963723477,185.0
Graeme Thomson,nan,nan
Keith Hancock,nan,nan
Cliff Letcher,19.8767967146,nan
Alan Haswell,nan,nan
Richard Legendre,19.6605065024,nan
Benjy Robins,18.083504449,175.0
Robin Drysdale,20.167008898,nan
Arthur Carrington,nan,nan
Greg Osborne,nan,nan
Frederick Ted Schroeder,51.025325119799994,nan
John Trickey,nan,nan
Billy Martin,15.6796714579,178.0
Jim Delaney,19.4688569473,nan
Fritz Schunck,nan,nan
James Chico Hagey,19.5099247091,nan
Pat Dupre,17.954825462,190.0
George Hardie,19.5263518138,nan
Jiri Granat,17.5879534565,185.0
Tony Richey,nan,nan
Timothy Noonan,20.090349076,nan
U Walsh,nan,nan
Stephen Thompson,nan,nan
Gary Thoroughood,nan,nan
Nicolas Kelaidis,23.0965092402,178.0
Jean Louis Haillet,18.5763175907,nan
David Collins,nan,nan
Victor Eke,18.0616016427,nan
I Brady,nan,nan
Arthur Whitaker,nan,nan
P Martin,nan,nan
Lars Elvstrom,23.2936344969,nan
Martin Koek,nan,nan
Peter Carter,nan,180.0
Mark Edmondson,18.4449007529,185.0
Frank Gebert,20.4791238877,nan
Geoffrey Olsson,nan,nan
Balazs Taroczy,17.883641341500002,183.0
Carlo Zugarelli,nan,nan
Andras Szocsik,nan,nan
Peter Bastiansen,nan,193.0
Frank Mcdonald,nan,nan
K Visscher,nan,nan
D Matthews,nan,nan
M Cano,nan,nan
Ernie Ewert,18.1574264203,nan
Andre Van Der Merwe B,nan,nan
Paul Scholtz,nan,nan
J Bart,nan,nan
Toshisuke Sakai,nan,nan
Tom Kreiss,nan,nan
Geoff Paish,50.6639288159,nan
Kirk Watson,nan,nan
Dale Ogden,nan,nan
Kevin Mccollum,nan,nan
Mike Prineas,nan,nan
Geoffery Newton,21.1718001369,nan
James Smith,nan,nan
Ross Walker,nan,nan
Michael Mitchell,nan,nan
Terry Hassell,nan,nan
Douglas Palm,nan,nan
Jimmy Brown,nan,180.0
Dale Power,22.866529774099998,nan
Rejean Genois,19.622176591400002,175.0
Kenneth Mcmillan,23.6796714579,nan
Peter Campbell,21.8754277892,nan
Cliff Mayne,39.036276522899996,nan
John Stefanki,nan,nan
Chip Fisher,nan,nan
Trey Waltke,17.53045859,173.0
Jerry Van Linge,nan,nan
Henry Hank Kamakana,30.009582477800002,nan
Mark Shires,nan,nan
Doug Crawford,22.945927447,188.0
Rich Andrews,nan,nan
Jim Mclennan,nan,nan
Doug King,nan,nan
Bill Maze,16.6269678303,nan
Pancho Musalem,nan,nan
Juan Ignacio Muntanola,nan,nan
Desmond Ward,nan,nan
Ricky Buwalda,nan,nan
Jack Kruger,nan,nan
R Sender,nan,nan
U Mcdonald,nan,nan
Andre Van Der Merwe A,nan,nan
Robert Clarke,nan,nan
Lorenzo Soriano,nan,nan
Carlos Junquet,nan,nan
Belus Prajoux,17.7604380561,170.0
Victor Pecci,17.1307323751,193.0
Steve Docherty,22.3682409309,nan
Francisco Gallardo,nan,nan
Pedro Rodrigues,nan,nan
Ionel Santeiu,nan,nan
Kosti Killa,nan,nan
Bill Glaves,nan,nan
Cedric Mason,nan,nan
Carlos Suero,nan,nan
Compton Russell,nan,nan
Miguel Maurtua,19.4250513347,nan
Salomon Velasco,nan,nan
Francisco Musalem,20.8350444901,nan
Matti Timonen,nan,nan
Knud Erik Nielsen,30.119096509200002,nan
Bernard Balleret,nan,nan
Kenneth Reid,nan,nan
Toma Ovici,nan,nan
Bulent Altinkaya,19.2635181383,nan
Van Minh Duong,nan,nan
Omar Laimina,nan,nan
Ahmed Ben Omar,nan,nan
Samir El Khoury,40.8569472964,nan
Mohammed Chinois El Achraoui,nan,nan
Jean Brucher,22.934976043800003,nan
Haibibi Bouchaib,30.6858316222,nan
Abdullah Zamjaoui,27.1485284052,nan
Octavio Martinez,nan,nan
Teimuraz Kakulia,25.1225188227,nan
Chi Yuan Lin,nan,nan
Fu Shun Tang,30.4804928131,nan
Alline An Ly,nan,nan
Greg Cooper,nan,nan
Alexander Volkov,nan,188.0
Shamil Tarpischev,nan,nan
Peter Kanderal,25.4948665298,nan
Mansour Bahrami,17.5058179329,178.0
Issa Khodai,nan,nan
Mostafa Saleh,nan,nan
Bill Bartlett,15.682409308699999,nan
C Munoz,nan,nan
Ezzat Nemati,nan,nan
Moharram Ali Khodai,16.0355920602,nan
Mitch Sprengelmeyer,nan,185.0
Jim Landin,nan,nan
Rich Hillway,nan,nan
Takashi Hoshiki,nan,nan
Felix Ponte,nan,nan
A Uehara,nan,nan
Bikram Singh Saluja,nan,nan
Tau Luu,nan,nan
Ramesh Krishnan,nan,170.0
Jay Royappa,nan,nan
Bidynt Goswami,nan,nan
Chris Kachel,17.5222450376,nan
Andres Battad,nan,nan
Oswaldo Cruz,nan,nan
Marcus Kramer,nan,nan
Tomas Fort,nan,nan
Saeed Meer,25.8097193703,nan
Samudra Sangitan,nan,nan
Jacky Wullur,nan,nan
U Ardianto,nan,nan
Beejong Sisson,nan,nan
V Sison,nan,nan
Widyo Tetuko,nan,nan
Ir Hadiman,nan,nan
Justedjo Tarik,20.180698152,nan
B Dimalanta,nan,nan
Iman Sutarli,nan,nan
A Simangunsong,nan,nan
R Spitzer,nan,nan
Janos Benyik,nan,nan
Louk Sanders,23.2060232717,nan
Bertalan Csoknyai,nan,nan
Ulrich Pinner,19.4168377823,nan
Rolf Gehring,17.620807665999997,185.0
Phil Siviter,20.2765229295,nan
Roberto Chavez,nan,nan
Joe Mesmer,nan,nan
Akshai Misra,nan,nan
Mike Collins,22.1519507187,nan
Colin Mchugo,27.5564681725,nan
Greg Braun,nan,nan
Mark Farrell,20.1368925394,nan
Russell Simpson,19.3374401095,188.0
Deon Joubert,15.0171115674,nan
Colin Dowdeswell,18.12183436,185.0
Bernard Mitton,18.6255989049,188.0
Greg Peebles,nan,nan
Paul Mcnamee,18.6173853525,178.0
Gene Russo,nan,nan
Dragan Stojovic,nan,nan
Harry Turnbull,nan,nan
Konstantin Pugayev,nan,nan
John Yuill,24.5338809035,nan
Noel Callaghan,nan,nan
Paolo Lazzari,nan,nan
S Saggoni,nan,nan
Mario Caimo,nan,nan
Juan Herrera,nan,nan
Jan Simbera,nan,nan
Jan Pisecky,nan,nan
Bill Bennion,nan,nan
Gavorielle Marcu,nan,nan
Freddie De Jesus,18.305270362799998,nan
Victor Amaya,18.6338124572,201.0
Chris Lewis NZL,16.6954140999,180.0
Garry Slater,nan,nan
Gene Mayer,17.3552361396,183.0
Bruce Manson,17.415468856900002,173.0
Nick Saviano,17.2046543463,180.0
Joaquim Rasgado Jr,20.4052019165,nan
Ferdi Taygan,16.7036276523,173.0
John Lucas,18.8008213552,nan
Jack Gorsuch,17.0266940452,nan
Abou Berthe,nan,nan
Peter Fleming,18.5763175907,196.0
Steve Siegel,24.509240246399997,nan
Alex Mayer,nan,nan
Chris Delaney,16.1916495551,nan
Ted Gorski,nan,nan
Bill Shivar,nan,nan
A Macdonald,nan,nan
Felix Morey,nan,nan
K Brebnor,nan,nan
Christer Holm,nan,nan
Jan Norback,17.664613278599997,nan
Olle Palmer,nan,nan
Terje Larsen,nan,nan
Sachio Kato,nan,nan
Shinya Tanaka,nan,nan
Fritz Gildemeister,nan,nan
Hans Gildemeister,17.4866529774,183.0
Ks Leung,nan,nan
Alan Ho,nan,nan
K Tsui,nan,nan
Jeck Chu,nan,nan
Po Tau,nan,nan
William Koo,nan,nan
Enrique Caviglia,nan,nan
Alejandro Pierola,24.013689253899997,nan
Carlos Gattiker,17.4702258727,175.0
Fernando Dalla Fontana,nan,nan
Francisco Mastelli,nan,nan
Roberto Gratz,nan,nan
Juan Rivera,nan,nan
Thierry Quintin,nan,nan
Manuel Ruiz,nan,nan
Anthony Ryan,nan,nan
Larry Moody,nan,nan
Eddie Edwards,17.3004791239,190.0
Carlos Feldstedt,nan,nan
Crawford Henry,nan,nan
Harald Neuner,19.1868583162,nan
U Timm,nan,nan
H Brenner,nan,nan
Bryan Borea,nan,nan
Massimo Cierro,nan,173.0
K Shimamura,nan,nan
Terry Moor,21.2484599589,178.0
Oscar Rene Cruz,nan,nan
Ian Harris,20.681724845999998,nan
Bill Lofgren,25.054072553,nan
E Chavez,nan,nan
Pato Rodriquez,nan,nan
Robert Reininger,15.307323750899998,185.0
Brant Bailey,nan,nan
John Whitlinger,19.498973306,180.0
Audley Bell,nan,nan
Denis Naegelen,21.1854893908,nan
David Seigel,nan,nan
Emilio Montano,19.422313483900002,nan
Neil Golden,nan,nan
U Griffiths,nan,nan
Jonathan Smith,18.4421629021,188.0
Matthew Rowe,nan,nan
U Lyndon,nan,nan
Daniel Parun,nan,nan
U Mapp,nan,nan
U Ghatage,nan,nan
Graham Thompson,nan,nan
U Tovey,nan,nan
U Wallace,nan,nan
Willie Davies,18.5188227242,nan
U Bond,nan,nan
Michael Roberts,nan,nan
Bill Austin,nan,nan
U Lidgey,nan,nan
Lt Hardeman,nan,nan
Glenn Hamilton,nan,nan
U Hillage,nan,nan
U Pickthall,nan,nan
Robin Scott,nan,nan
Jorge Lemann,nan,nan
Ricardo Ycaza,15.0198494182,183.0
Luis Borfiga,18.4750171116,nan
Emmanuel Van Der Pol,nan,nan
Matei Pampoulov,24.013689253899997,nan
Roberto Vaz Carvalhaes,20.1368925394,nan
Javier Restrepo,nan,nan
Luis Baraldi,22.0917180014,nan
Orlando Agudelo,nan,nan
Per Hegna,nan,nan
Jose Luis Damiani,16.8706365503,185.0
Jacek Niedzwiedzki,nan,nan
Wojtek Fibak,20.7501711157,183.0
Arif Kocak,nan,nan
Ahmed Hassan,24.1122518823,nan
Po Tao,nan,nan
Peter Ledbetter,nan,nan
Ron Lehrner,20.7008898015,nan
Najdo Abou Hassoun,nan,nan
Hasan Ozdemir,nan,nan
Thompson Onibokun,38.1519507187,nan
Lawrence Awopegba,nan,nan
Zainuddin Meah,nan,nan
Spencer Segura,nan,nan
Romeo Rafon,nan,nan
Micky Dominguez,27.19233402,nan
Juan Hernandez,nan,nan
Peter Mcnamara,18.90759754,185.0
David Segal,nan,nan
Francois Van Der Merwe,nan,nan
Trevor Little,nan,nan
Ashok Amritraj,17.56057495,nan
Steve Messmer,nan,nan
Eric Friedler,19.96988364,nan
Ulrich Marten,18.87474333,nan
Saif Ali,nan,nan
Yuji Tezuka,nan,nan
Carey Brading,nan,nan
Peter Langsford,nan,nan
Robert Nelson,nan,nan
Peter Hampton,nan,nan
A Whittaker,nan,nan
Nick Boyne,nan,nan
Fredrik Samuelsson,nan,nan
Bruce Nichols,18.65023956,nan
R Mayer,nan,nan
Mike Powers,23.91786448,nan
Howard Schoenfield,16.77481177,nan
Greg Amaya,14.00410678,nan
Bill Scanlon,17.77960301,185.0
Chiradip Mukerjea,nan,nan
John Holladay,nan,nan
Peter Wright,nan,185.0
Michael Grant,18.55715264,178.0
Rassel Mayers,nan,nan
Cm Robinson,nan,nan
Roger Guedes,20.34770705,nan
Brian Tobin,43.37850787,nan
Javier Soler,18.94045175,nan
Greg Holmes,nan,178.0
Wouter Fok,nan,nan
Marco Consolini,nan,nan
Christophe Casa,16.95003422,178.0
Ryan Moore2,nan,nan
P Gorostiaga,nan,nan
Pavel Hutka,25.3908282,nan
Harutyun Sofyan,nan,nan
Max Wunschig,nan,nan
John Eastburn,nan,nan
Herve Gauvain,19.26899384,180.0
Michal Jordan,nan,nan
Benito Schon,nan,nan
Lance Johnson,nan,nan
Anthony Perkins,nan,nan
C Brebnor,nan,nan
Adrian Marcu,nan,190.0
Patrice Hagelauer,26.40930869,188.0
Maurice Claitte,nan,nan
Scott Carnahan,20.83504449,nan
Mike Cahill,22.13278576,183.0
Rand Evett,20.42984257,nan
Dean Martin Jr,nan,nan
Bill Wright,nan,nan
Bill Drake,nan,nan
Ben Bishop,nan,nan
Dimitru Haradau,nan,nan
Eugenio Munoz,nan,nan
Salvador Cabeza,nan,nan
Mark Joffey,nan,nan
Bob Folz,nan,nan
Martin Robinson,18.60095825,nan
Anthony Fawcett,nan,nan
Kanyab Derafshidjavan,20.55852156,nan
Marc Merry,nan,nan
Thies Roepcke,nan,nan
Trevor Allan,18.36002738,178.0
Stephen Meyers,nan,nan
Larry Parker,24.17522245,nan
Reginald Bennett,36.79123888,nan
Max Franklin,nan,nan
Ruben Porges,nan,nan
Joao Soares,23.39767283,185.0
Michael Wayman,21.36618754,nan
David Schneider,18.91307324,185.0
G Silberman,nan,nan
Ernesto Vazquez,nan,nan
Mitsuru Motoi,nan,nan
Shigeyuki Nishio,20.39151266,nan
Shinichi Sakamoto,nan,nan
Akinori Naguro,nan,nan
Akifumi Machidori,nan,nan
Akira Motomura,nan,nan
Takao Yamamoto,nan,nan
Osamu Yanagihara,nan,nan
Sadao Kosugi,nan,nan
Ryoichi Mori,34.74606434,nan
Yoshimito Miyashita,nan,nan
Ulf Eriksson,nan,nan
Jan Kallquist,16.42984257,nan
James Mcardle,54.20123203,nan
H Sheridan,nan,nan
Kevin Menton,nan,nan
Justin Obront,nan,nan
K Reid,nan,nan
Ingo Wimmer,nan,nan
Wayne Cowley,nan,nan
Hugo Roverano,16.86516085,nan
Erik Ulleberg,24.0,nan
Eduardo Gorostiaga,nan,nan
Kemal Anbar,19.34839151,nan
Lyuben Petrov,22.7871321,nan
Finn Christensen,18.05338809,nan
Enrique Andrade,21.9301848,nan
Thorvald Moe,34.57905544,nan
Sergio Cruz,19.67419576,nan
Ali Madani,nan,nan
Ny Hy,nan,nan
Bien Dimalanta,25.05954825,nan
Hans Rusli,nan,nan
Yat Lung Ma,nan,nan
Hadiman Hadiman,23.96167009,nan
Sochio Kato,26.25598905,nan
Kiyoshi Tanabe,26.02874743,nan
Felix Kaplan,nan,nan
Habib Saleh,nan,nan
Nur Gurak,nan,nan
Theo Storck,25.84531143,nan
Meir Wertheimer,18.80355921,nan
Fernand Claude,22.28884326,nan
Quoc Tuan Dinh,nan,nan
Selim Rana,nan,nan
Yemisi Allan,nan,nan
Yashvin Shretta,nan,nan
Kehinde Ajayi,nan,nan
Duy Bao Ta,nan,nan
Mohammed Akbar Baba,nan,nan
Wai Ching Lee,nan,nan
Ismail Majeed,nan,nan
Weng Wah Chow,nan,nan
Fazal Mahmoud,nan,nan
Ramon Funtera,nan,nan
Lassantha Fernando,35.06365503,nan
Sivagnanam Suresh,nan,nan
Arjun Fernando,nan,nan
Henrik Drzymalski,27.27446954,nan
Francisco Gonzalez,19.7453798768,193.0
Andy Andrews,16.205338809,185.0
Gianni Marchetti,18.8364134155,nan
Mike Fishbach,20.438056125899998,180.0
Angel Gimenez,19.7399041752,163.0
Gerard Wimmer,22.3655030801,nan
Andre Zietsmann,23.2443531828,nan
John Muller,nan,nan
George Rudman,nan,nan
Paul Avis,17.5934291581,nan
Mike Myburg,22.4010951403,nan
Graham Notman,nan,nan
Mike Styles,nan,nan
Frank Salazar,nan,nan
Butch Walts,20.167008898,193.0
Joe Bouquin,nan,nan
Tim Gullikson,24.186173853499998,180.0
Hank Pfister,21.9493497604,193.0
Gianni Ocleppo,18.132785763199998,183.0
John Eagleton,nan,nan
Roger Mckee,nan,nan
Pavel Slozil,19.1184120465,173.0
Dragan Savic,nan,nan
Bhanu Nunna,20.9117043121,nan
T Drysdale,nan,nan
Werner Zirngibl,19.1019849418,nan
Miguel Mir,19.126625598900002,nan
Joaquin Castellano,nan,nan
Stephen Taylor,nan,nan
Yildirak Das,nan,nan
Bedri Baykam,nan,nan
Mustafa Gencsoy,nan,nan
Ahmet Gencsoy,nan,nan
Nezih Gunal,nan,nan
Selim Var,nan,nan
Cumhur Ongen,nan,nan
Oguz Eroglu,nan,nan
Ziya Isikustun,nan,nan
Ali Yenilmez,nan,nan
Ali Gorec,nan,nan
Umit Center,nan,nan
Orhan Atas,nan,nan
Cahit Atas,nan,nan
Vartan Tetikbas,nan,nan
Murat Gurler,nan,nan
Jay Harvey,nan,nan
Mark Meyers,21.8891170431,nan
K Javan,nan,nan
Larry Gottfried,15.1950718686,nan
Van Winitsky,15.937029431900001,185.0
Nikola Soear,nan,nan
Alvaro Fillol,22.726899384,178.0
Rick Fagel,21.7412731006,180.0
Dave Kanter,nan,nan
Alejandro Ganzabal,15.099247090999999,180.0
Z Mincec,nan,nan
Vicente Castano,nan,nan
Abdel Ghani,nan,nan
Terry Rocavert,20.167008898,180.0
David Carter,19.665982204000002,183.0
Peter Feigl,24.0574948665,183.0
Harry Brittain,nan,nan
John Marks,23.0308008214,nan
Enzo Vattuone,nan,nan
Jason Smith,nan,nan
Hugh Thomson,nan,nan
Reinhart Probst,17.8945927447,nan
Florian Merkel,nan,nan
Gunther Gnettner,19.1567419576,nan
Bengt Lundstedt,nan,nan
Helson Barros,nan,nan
Willem Prinsloo,21.169062286099997,nan
Roberto Carruthers,nan,nan
Carlos Lando,nan,nan
Jukka Narakka,nan,nan
Graham Oliver,nan,nan
Leo Palin,18.2286105407,178.0
Greg Halder,19.1047227926,188.0
Randy Jones,nan,nan
Fred Whitaker,nan,nan
Octavio Piva Neto,nan,nan
 ,nan,nan
Tom Mott,nan,nan
Milos Dimitrijevic,nan,nan
Bertram Knowles,nan,nan
John Antonas,nan,nan
Bob Adams,nan,nan
Randy Crawford,19.1348391513,188.0
Hans Goransson,nan,nan
Bjorn Wahlstrom,nan,nan
Shozo Shiraishi,17.401779602999998,nan
Stefan Svensson,nan,185.0
Antonio Domenech,nan,nan
Luis Carlos Enck,nan,nan
Gonzalo Nunez,21.2785763176,nan
Max Hurlimann,23.7563312799,nan
Somporn Champisri,32.6872005476,nan
Pichet Boratisa,nan,nan
Heinz Gunthardt,16.6680355921,180.0
Alphonse Neu,nan,nan
Poh Seng Tan,29.5852156057,nan
Ajit Perera,nan,nan
Tayyab Iftikhar,nan,nan
Fernando Maynetto,19.8165639973,nan
Den Wen Lin,22.9431895962,nan
Yung Yan Lin,nan,nan
Tony Giammalva,18.3655030801,190.0
Matt Mitchell,19.4633812457,180.0
Juan Diaz,nan,nan
Ray Kelly,nan,nan
B Chaffey,nan,nan
B Nagel,nan,nan
Tom Gullikson,25.149897330599998,180.0
Tetsu Kuramitsu,nan,nan
Steve Mott,nan,nan
Lars Samuelson,nan,nan
Joel Ross,nan,nan
Per Hjertquist,16.5886379192,183.0
Tomas Smid,20.4681724846,190.0
Peter Pearson,21.1279945243,nan
Eliot Teltscher,17.5386721424,178.0
Juan Torralbo,nan,nan
Lorenzo Fargas,18.9979466119,173.0
Keith Richardson,23.266255989,185.0
Jorg Muller,nan,nan
Peter Elter,18.4558521561,178.0
Rory Chappell,17.8617385352,nan
S Sullivan,nan,nan
Robbie Venter,16.5475701574,180.0
Klaus Eberhard,19.189596167,nan
Bobby Webb,nan,nan
Harvey Spiegel,nan,nan
R Kiesling,nan,nan
Hubertus Hoyt,20.6899383984,nan
D Gueddes,nan,nan
U Montona,nan,nan
Benjamin Janse Sims,nan,nan
Dominique Bedel,18.8583162218,185.0
Gordon Simmonds,nan,nan
John Mills,nan,nan
Tom Fontana,nan,nan
P Hagna,nan,nan
Dale Collings,20.514715948,nan
Vadim Borisov,nan,nan
J Fairchild,nan,nan
N Desai,nan,nan
J Cabeza,nan,nan
Alberto Capitan,nan,nan
Abdelkader Madani,nan,nan
E Neemati,nan,nan
J Tobin,nan,nan
Geoff Brown,nan,nan
Brad Drewett,17.4373716632,185.0
Steven Wright,nan,nan
Scott Clark,nan,nan
Glenn Busby,nan,nan
A Simmons,nan,nan
V Popanen,nan,nan
B Yoranssen,nan,nan
D Perensby,nan,nan
S Hegna,nan,nan
J Kirs,nan,nan
B Larsen,nan,nan
Bob Helmers,nan,nan
Joe Garcia,24.0492813142,nan
Aniceto Alvarez,nan,nan
Rocky Vasquez,nan,nan
Jeff Robinson,nan,nan
S Johansson,nan,nan
U Calle,nan,nan
U Zerngibl,nan,nan
Jose Garcia G003,20.758384667999998,nan
Ricardo Herrera,nan,nan
P Moore,nan,nan
U Fischtel,nan,nan
Terry Suyderhoud,nan,nan
Nicolas Sotiriu,nan,nan
Javier Roch,nan,nan
R Carter,nan,nan
Regis Brunet,20.0,183.0
Christophe Roger Vasselin,18.8966461328,188.0
Givaldo Barbosa,22.8062970568,183.0
Jose Schmidt,nan,nan
K Casey,nan,nan
David Epstein,nan,nan
Randall King,nan,nan
Jan Eric Palm,nan,nan
Yenesi Allen,nan,nan
Joel Bailey,25.560574948699998,nan
Gary Plock,20.6160164271,175.0
Gordon Jones,nan,nan
John Sadri,19.8850102669,188.0
John Mcenroe,17.516769336099998,180.0
Yair Werthimer,nan,nan
Abdel Aslam Mahmoudi,40.6543463381,nan
Sebti Bounaib,26.699520876100003,nan
Moussa Said,24.429842573600002,nan
Jose Luis Clerc,18.2422997947,185.0
Colon Nunez,21.5989048597,nan
Carlos Alvarado,nan,nan
Julio Goes,21.0513347023,180.0
Luis Alberto Olmedo,26.2395619439,nan
Christian Hohnhold,17.5578370979,nan
Freddy Winckelmann,23.4140999316,nan
Rodrigo Ramirez,nan,nan
Kasper Rud,28.7310061602,nan
Abdel Gawad Mohammed,21.921971252600002,nan
Marc Weitzel,nan,nan
Pascal Genevo,nan,nan
Viorel Sotiriu,nan,nan
Chana Techasen,nan,nan
Ludi Wijono,21.4893908282,nan
Prasert Kaiman,27.022587269000002,nan
Sean Sorensen,20.8678986995,nan
Shlomo Glickstein,18.7159479808,188.0
Czeslaw Dobrowolski,26.2833675565,nan
Boo Kil Choi,32.9308692676,nan
Chang Nam Ju,22.0150581793,nan
Huang Jung Hsu,21.415468856900002,nan
Fook Chong Chiew,29.4209445585,nan
Roy Anchant,nan,nan
Konstantin Pugaev,20.8432580424,nan
Olav Abrahamsen,18.642026009600002,nan
Everard De Silva,nan,nan
Noel Jensen,nan,nan
Wayne Pascoe,nan,nan
Warren Maher,19.9863107461,nan
Charlie Fancutt,17.568788501,178.0
Tim Wilkison,18.0533880903,180.0
Stanislav Birner,21.054072553,170.0
Johan Kriek,19.5728952772,175.0
George Amaya,27.696098562600003,173.0
Helmar Stiegler,17.6016427105,nan
Jai Dilouie,18.8856947296,nan
Bernard Fritz,23.819301848000002,173.0
